test_id,iphone_device_id,test_date,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,pre_connection_type,post_connection_type,isp_name,is_isp,network_operator_name,iso_country_code,mcc,mnc,model,version,location_type,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code,client_ipv6_address,client_latitude_start,client_longitude_start,location_type_start
3319394701,126900377,"2019-07-01 00:02:01","178.232.xxx.xxx",35504,22951,37,"Kista","Sweden","SE",59.4014,17.9444,"Tele2","Sweden","SE","Västernorrland County","Y","Sundsvall",62.391,17.315,207.93,12,12,"Telia Norge As","1","Telia N","NO","242","2","iPhone X","12.3.1",1,"Sundsvall, Sweden","Sundsvall","locality","Sweden","SE","Västernorrland County","Sundsvall","","852 31","","62.39109","17.31403",1
3319394707,139554137,"2019-07-01 00:02:01","5.114.xxx.xxx",49419,12506,34,"Tehran","Iran","IR",35.6833,51.4167,"MTNIrancell","Iran","IR","Unknown","??","Unknown",35.696,51.423,0.955515,12,12,"Iran Cell Service and Communication Company","1","Carrier","IR","432","35","iPhone X","12.2",2,"Iran","Iran","country","Iran","IR","","","","","","35.69610","51.42310",2
3319394710,95041534,"2019-07-01 00:02:02","80.215.xxx.xxx",39330,2193,34,"Massy","France","FR",48.7309,2.2713,"TestDebit.info","France","FR","Île-de-France","IDF","Élancourt",48.796,1.978,14.0816,12,12,"Bouygues Mobile","1","Bouygues Telecom","FR","208","20","iPhone 6S","12.3.1",1,"Élancourt, France","Élancourt","locality","France","FR","Île-de-France","Yvelines","","78990","","48.79603","1.97869",1
3319394716,156983547,"2019-07-01 00:02:02","51.39.xxx.xxx",19994,6538,19,"Dammam","Saudi Arabia","SA",26.2833,50.2000,"Zain KSA","Saudi Arabia","SA","Eastern Province","04","Sayhat",26.475,50.047,16.2915,12,12,"Zain Saudi Arabia","1","Zain KSA","SA","420","4","iPhone 7","12.1",1,"Saihat Saudi Arabia","Saihat","locality","Saudi Arabia","SA","Eastern Province","","","32434","","26.47546","50.04798",1
3319394719,170654437,"2019-07-01 00:02:02","2.48.xxx.xxx",44803,6962,32,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"Elcome International LLC","United Arab Emirates","AE","Dubai","DU","Dubai",25.263,55.308,1.06894,12,12,"Emirates Telecommunications Corporation","1","etisalat","AE","424","2","iPhone 8 Plus","12.3.2",2,"Dubai - Dubai - United Arab Emirates","Dubai","locality","United Arab Emirates","AE","Dubai","","","","","25.26330","55.30870",2
3319394723,169357235,"2019-07-01 00:02:03","110.50.xxx.xxx",8985,438,37,"Taipei","Taiwan","TW",25.0333,121.5333,"Taiwan Mobile","Taiwan","TW","Taipei City","TPE","Taipei",25.004,121.488,3.44897,1,0,"Vibo Telecom","1","Unknown","","0","0","iPhone 6S","12.0.1",1,"New Taipei, Banqiao District, New Taipei City, Taiwan","New Taipei","locality","Taiwan","TW","New Taipei City","Luzhou District","","235","","25.00407","121.48872",1
3319394731,162855347,"2019-07-01 00:02:03","49.94.xxx.xxx",17654,20104,19,"Lianyungang","China","CN",34.6000,119.1667,"China Telecom JiangSu Branch","China","CN","Jiangsu","JS","Suzhou",31.304,120.595,242.583,12,12,"China Telecom Jiangsu","1","中国电信","CN","460","11","iPhone 6S Plus","10.1.1",2,"Suzhou, Jiangsu, China","Suzhou","locality","China","CN","Jiangsu","","","215168","","","",0
3319394734,96905854,"2019-07-01 00:02:04","111.71.xxx.xxx",164941,43967,18,"Yilan","Taiwan","TW",24.6938,121.7750,"Chief Telecom","Taiwan","TW","Yilan County","ILA","Yilan",24.728,121.771,2.4266,12,12,"Chunghwa Telecom","1","中華電信","TW","466","92","iPhone 6S","12.1",1,"260, Taiwan, 宜蘭縣宜蘭市凱旋里","凱旋里","administrative_area_level_4","Taiwan","TW","Taiwan Province","Yilan County","Yilan City, 凱旋里","260","","24.72873","121.77141",1
3319394744,161086477,"2019-07-01 00:02:05","78.95.xxx.xxx",55360,19533,51,"Qassim","Saudi Arabia","SA",25.8275,42.8638,"Saudi Telecom Company (STC)","Saudi Arabia","SA","Al Qassim","05","Buraidah",26.383,43.954,77.8848,12,12,"SaudiNet","1","STC","SA","420","1","iPhone 7","12.3.1",1,"Buraydah Saudi Arabia","Buraydah","locality","Saudi Arabia","SA","Al Qassim","","","52385","","26.38328","43.95432",1
3319394746,164199455,"2019-07-01 00:02:05","213.225.xxx.xxx",116362,28113,29,"Vienna","Austria","AT",48.2082,16.3738,"fonira Telekom GmbH","Austria","AT","Vienna","9","Vienna",48.216,16.499,5.83425,12,12,"Telekom Austria","1","A1","AT","232","1","iPhone 8","12.3.1",2,"Vienna, Austria","Vienna","locality","Austria","AT","Vienna","","","1220","","48.21690","16.49970",2
3319394747,167601371,"2019-07-01 00:02:05","223.24.xxx.xxx",3936,9111,23,"Pathum Wan","Thailand","TH",13.7402,100.5352,"AIS","Thailand","TH","Bangkok","10","Bangkok",13.801,100.571,4.90753,12,12,"True Internet","1","TRUE-H","TH","520","0","iPad11,2","12.3.1",1,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10900","","13.80345","100.57542",1
3319394748,106781721,"2019-07-01 00:02:05","158.148.xxx.xxx",14594,4314,29,"Teramo","Italy","IT",42.5896,13.6363,"Telecom Italia S.p.A.","Italy","IT","Abruzzo","65","Lecce nei Marsi",41.932,13.685,45.5009,6,6,"Telecom Italia Mobile","1","TIM","IT","222","1","iPhone 7","12.3.1",1,"67050 Lecce Nei Marsi AQ, Italy","Lecce Nei Marsi","locality","Italy","IT","Abruzzo","Province of L'Aquila","Lecce nei Marsi","67050","","41.93280","13.68556",1
3319394751,170654404,"2019-07-01 00:02:06","51.36.xxx.xxx",56075,17351,74,"Riyadh","Saudi Arabia","SA",24.6500,46.7100,"Zain KSA","Saudi Arabia","SA","Riyadh Province","01","Ad Dilam",23.483,46.848,81.1506,12,12,"Zain Saudi Arabia","1","Zain KSA","SA","420","4","iPhone 6","12.3.1",1,"Howtat Bani Tamim Saudi Arabia","Howtat Bani Tamim","locality","Saudi Arabia","SA","Riyadh Province","","","16513","","23.48364","46.84856",1
3319394753,146225273,"2019-07-01 00:02:06","188.170.xxx.xxx",36051,12311,28,"Slavyansk-on-Kuban","Russia","RU",45.2588,38.1249,"SKS-TELECOM","Russia","RU","Krasnodar Krai","KDA","Krasnodar",45.075,38.671,29.5253,12,12,"PJSC MegaFon","1","MegaFon","RU","250","2","iPhone 6S","11.3.1",2,"Bereg Kubani, Krasnodarskiy kray, Russia","Bereg Kubani","locality","Russia","RU","Krasnodar Krai","Krasnoarmeysky District","","353264","","45.07570","38.67180",2
3319394769,100004497,"2019-07-01 00:02:07","5.108.xxx.xxx",108390,6032,33,"Jeddah","Saudi Arabia","SA",21.5000,39.1833,"Mobily","Saudi Arabia","SA","Makkah Province","02","Jeddah",21.593,39.155,6.735,12,12,"Mobily","1","Mobily","SA","420","3","iPhone 7","12.3.1",1,"Jeddah Saudi Arabia","Jeddah","locality","Saudi Arabia","SA","Makkah Province","","","23437","","21.59388","39.15553",1
3319394772,115574547,"2019-07-01 00:02:07","217.118.xxx.xxx",3326,4930,69,"Sochi","Russian Federation","RU",43.6127,39.7228,"Dtel","Russia","RU","Krasnodar Krai","KDA","Krasnodar",45.035,38.975,105.141,2,5,"VimpelCom","1","Beeline","RU","250","99","iPhone 7","12.3.1",2,"Krasnodar, Krasnodar Krai, Russia","Krasnodar","locality","Russia","RU","Krasnodar Krai","gorod Krasnodar","","350015","","43.60000","39.73030",2
3319394774,131808789,"2019-07-01 00:02:08","203.78.xxx.xxx",8290,9129,51,"Denpasar","Indonesia","ID",-8.6500,115.2167,"GMedia Technologies","Indonesia","ID","Bali","BA","Denpasar",-8.647,115.247,2.08095,12,12,"XL Axiata","1","XL","ID","510","11","iPhone5S","11.4",1,"Denpasar, Denpasar City, Bali, Indonesia","Denpasar","locality","Indonesia","ID","Bali","Denpasar City","","80237","","","",0
3319394791,76108873,"2019-07-01 00:02:09","105.234.xxx.xxx",15823,3560,18,"Blantyre","Malawi","MW",-15.7861,35.0058,"Airtel Malawi","Malawi","MW","Unknown","??","Unknown",-13.500,34.000,171.858,12,12,"Airtel Malawi network","1","Airtel","MW","650","10","iPhone 6S","12.3.1",2,"Malawi","Malawi","country","Malawi","MW","","","","","","-13.50000","34.00000",2
3319394794,164277553,"2019-07-01 00:02:09","5.171.xxx.xxx",13041,4162,51,"Bari","Italy","IT",41.1171,16.8719,"Telecom Italia S.p.A.","Italy","IT","Apulia","75","Taranto",40.457,17.256,49.8943,6,6,"Telecom Italia Mobile","1","Carrier","IT","222","7","iPhone 6","12.3.1",1,"Taranto TA, Italy","Taranto","locality","Italy","IT","Apulia","Province of Taranto","Taranto","74121","","40.45720","17.25661",1
3319394795,153943623,"2019-07-01 00:02:09","220.202.xxx.xxx",34889,42629,41,"Guangzhou","CN","CN",23.1333,113.2667,"ChinaTelecom-GZ","China","CN","Hunan","HN","Liangshi",27.256,111.733,300.891,12,12,"China Unicom","1","中国联通","CN","460","1","iPhone 6","10.3.3",1,"Shaoyang, Hunan, China","Shaoyang","locality","China","CN","Hunan","","","422803","","","",0
3319394799,112951708,"2019-07-01 00:02:09","49.195.xxx.xxx",3428,8188,23,"Sydney","Australia","AU",-33.8600,151.2111,"'Yes' Optus","Australia","AU","New South Wales","NSW","Kellyville",-33.698,150.956,18.3817,12,12,"Optus","1","OPTUS","AU","505","2","iPhone 7 Plus","12.3.1",1,"The Hills Shire, NSW, Australia","The Hills Shire Council","administrative_area_level_2","Australia","AU","New South Wales","The Hills Shire Council","","2155","","-33.69895","150.95678",1
3319394801,170654445,"2019-07-01 00:02:10","99.203.xxx.xxx",38632,1178,24,"San Jose, CA","United States","US",37.3041,-121.8727,"Sprint","United States","US","California","CA","San Jose",37.323,-121.825,2.92376,12,12,"Sprint PCS","1","Sprint","US","310","120","iPad7,6","12.1.4",1,"San Jose, CA, USA","San Jose","locality","United States","US","California","Santa Clara County","","95122","","37.32352","-121.82564",1
3319394811,168107700,"2019-07-01 00:02:10","200.68.xxx.xxx",46662,17645,33,"Leon","Mexico","MX",21.1166,-101.6833,"Triara","Mexico","MX","Guanajuato","GUA","Irapuato",20.653,-101.350,38.611,12,12,"Telcel","0","Telcel","MX","334","20","iPhone XR","12.3.1",1,"Irapuato, Gto., Mexico","Irapuato","locality","Mexico","MX","Guanajuato","Irapuato","","36590","","20.65329","-101.35006",1
3319394814,170630978,"2019-07-01 00:02:10","27.114.xxx.xxx",11184,2094,29,"Male","Republic of Maldives","MV",4.1667,73.5000,"DHIRAAGU","Maldives","MV","Kaafu Atoll","26","Malé",4.166,73.500,0,6,6,"Dhivehi Raajjeyge Gulhun (Dhiraagu)","1","DHIRAAGU","MV","472","1","iPhone X","12.3.1",2,"Maldives","Maldives","country","Maldives","MV","","","","","","4.16670","73.50000",2
3319394815,170654446,"2019-07-01 00:02:10","157.51.xxx.xxx",2435,3368,32,"Chennai","India","IN",13.0827,80.2707,"Airconnect Fibernet","India","IN","Tamil Nadu","TN","Chennai",12.956,80.159,11.4787,12,12,"Jio","1","Jio","IN","405","869","iPhone 7 Plus","12.3.1",1,"Chennai, Tamil Nadu, India","Chennai","locality","India","IN","Tamil Nadu","Tiruvallur","","600043","","12.95692","80.15959",1
3319394825,145768934,"2019-07-01 00:02:11","223.24.xxx.xxx",9359,2952,27,"Bangkok","Thailand","TH",13.7500,100.4833,"TCC Technology","Thailand","TH","Bangkok","10","Bangkok",13.725,100.566,5.86558,12,12,"True Internet","1","TRUE-H","TH","520","0","iPhone 7 Plus","12.3.1",1,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10110","","13.72423","100.56666",1
3319394833,164095249,"2019-07-01 00:02:11","37.227.xxx.xxx",30794,11733,58,"Rome","Italy","IT",41.9000,12.5000,"Wind Tre","Italy","IT","Campania","72","Lauro",40.878,14.617,130.651,12,12,"Wind Tre","1","3 ITA","IT","222","99","iPhone 7 Plus","12.2",1,"Lauro, Province of Avellino, Italy","Lauro","administrative_area_level_3","Italy","IT","Campania","Province of Avellino","Lauro","83023","","40.87831","14.61769",1
3319394837,126945088,"2019-07-01 00:02:12","77.16.xxx.xxx",23682,578,102,"Hirtshals","Denmark","DK",57.5833,9.9500,"Nygreen IT ApS","Norway","NO","Vest-Agder","10","Kristiansand",58.123,8.068,78.6971,12,12,"Telenor Norge AS","1","Telenor","NO","242","1","iPhone 7","12.3.1",1,"Kristiansand, Norway","Kristiansand","locality","Norway","NO","Vest-Agder","Kristiansand","","4639","","58.12246","8.08006",1
3319394839,79941577,"2019-07-01 00:02:12","5.191.xxx.xxx",14229,3043,33,"Baku","Azerbaijan","AZ",40.3952,49.8822,"KATV 1","Azerbaijan","AZ","Baku","BA","Baku",40.390,49.875,0.445552,6,6,"Azercell","1","AZERCELL","AZ","400","1","iPhone 6","12.4",2,"Baku, Azerbaijan","Baku","locality","Azerbaijan","AZ","Baku","","","","","40.39090","49.87590",2
3319394851,119653529,"2019-07-01 00:02:13","1.66.xxx.xxx",7980,1624,39,"Yokohama","Japan","JP",35.4442,139.6381,"at2wn","Japan","JP","Tokyo","13","Nerima",35.740,139.649,20.5326,12,12,"NTT DOCOMO","0","ドコモ","JP","440","10","iPhone5S","12.3.1",2,"Nerima, Tokyo, Japan","Nerima","locality","Japan","JP","Tokyo","","","176-0001","","35.74090","139.64940",2
3319394860,170654447,"2019-07-01 00:02:13","172.58.xxx.xxx",73909,18708,20,"Irvine, CA","United States","US",33.6842,-117.7925,"T-Mobile","United States","US","California","CA","Orange",33.787,-117.796,7.1222,12,12,"T-MOBILE USA","1","T-Mobile","US","310","260","iPhone 8 Plus","12.3.1",1,"North Tustin, CA, USA","North Tustin","locality","United States","US","California","Orange County","","92705","2607:fb90:4889:d9bx:xxxx:xxxx:xxxx:xxxx","33.78711","-117.79662",1
3319394861,124922568,"2019-07-01 00:02:13","5.47.xxx.xxx",11503,1968,62,"Istanbul","Turkey","TR",41.0136,28.9550,"HIZ HOSTING","Turkey","TR","İstanbul","34","Istanbul",41.018,28.930,1.33982,6,6,"Turk Telekom","1","Turk Telekom","TR","286","3","iPhone 6 Plus","10.2",2,"Istanbul, İstanbul, Turkey","Istanbul","locality","Turkey","TR","İstanbul","","","34093","","41.01800","28.93000",2
3319394873,165282921,"2019-07-01 00:02:14","95.184.xxx.xxx",13430,5126,28,"Riyadh","Saudi Arabia","SA",24.6500,46.7100,"GO Telecom (Atheeb)","Saudi Arabia","SA","Riyadh Province","01","Al Kharj",24.132,47.356,54.2332,12,12,"SaudiNet","1","STC","SA","420","1","iPhone 6","11.4.1",1,"Al Kharj Saudi Arabia","Al Kharj","locality","Saudi Arabia","SA","Riyadh Province","","","16438","","24.13358","47.35656",1
3319394882,167861431,"2019-07-01 00:02:15","49.35.xxx.xxx",5395,6229,67,"Pune","India","IN",18.5203,73.8567,"Mutiny Systems Pvt Ltd","India","IN","Maharashtra","MH","Pune",18.533,73.862,0.972685,12,12,"Jio","1","Jio","IN","405","864","iPhone X","12.3.1",2,"Pune, Maharashtra 411001, India","Pune","locality","India","IN","Maharashtra","Pune","","411001","","18.53320","73.86260",2
3319394884,154943550,"2019-07-01 00:02:16","138.19.xxx.xxx",39164,3074,114,"Hong Kong","China","HK",22.2500,114.1667,"Website Solution Limited","Hong Kong","HK","Kowloon","KKC","Hung Hom",22.300,114.183,3.61789,1,0,"Hong Kong Broadband Network","1","Unknown","","0","0","iPhone 6S Plus","12.0.1",2,"Hong Kong, Hong Kong","Hong Kong","locality","Hong Kong","HK","","","","","","22.30000","114.18330",2
3319394887,118377434,"2019-07-01 00:02:16","176.59.xxx.xxx",4445,3666,25,"Moscow","Russian Federation","RU",55.7517,37.6178,"Orange Business Services, Russia & CIS","Russia","RU","Moscow","MOW","Moscow",55.730,37.697,3.41804,12,12,"T2 Mobile LLC","1","TELE2","RU","250","20","iPhone SE","12.4",1,"Moscow, Russia","Moscow","locality","Russia","RU","Moscow","gorod Moskva","","109029","","55.73070","37.69726",1
3319394893,94574277,"2019-07-01 00:02:17","77.136.xxx.xxx",67088,2240,33,"Paris","France","FR",48.8742,2.3470,"SFR SAS","France","FR","Île-de-France","IDF","Paris",48.854,2.352,1.40054,12,12,"SFR","1","La Poste Mobile","FR","208","10","iPhone 6S Plus","12.3.1",2,"Paris, France","Paris","locality","France","FR","Île-de-France","Paris","","75004","","48.85430","2.35270",2
3319394910,170265265,"2019-07-01 00:02:18","213.139.xxx.xxx",68210,19504,29,"Amman","Jordan","JO",31.9500,35.9333,"Orange Jordan","Jordan","JO","Zarqa","AZ","Zarqa",32.146,36.274,24.1573,12,12,"Jordan Telecommunications Company","1","Orange Jordan","JO","416","77","iPhone 7","12.3.1",1,"Khaldiyah Sub-District, Jordan","Khaldiyah Sub-District","administrative_area_level_2","Jordan","JO","Mafraq","Khaldiyah Sub-District","","","","32.14594","36.27434",1
3319394915,134981031,"2019-07-01 00:02:18","37.160.xxx.xxx",37053,29626,92,"Ljubljana","Slovenia","SI",46.0500,14.5000,"T-2 d.o.o.","Italy","IT","Friuli-Venezia Giulia","36","Trieste",45.655,13.769,44.5416,12,12,"Iliad Italia","1","Iliad","IT","222","50","iPhone5S","12.3.1",1,"Trieste, Italy","Trieste","locality","Italy","IT","Friuli-Venezia Giulia","Province of Trieste","Trieste","34132","","45.65561","13.76915",1
3319394927,164868181,"2019-07-01 00:02:19","5.90.xxx.xxx",32881,25094,49,"Castrovillari","Italy","IT",39.8153,16.1997,"Navigabene","Italy","IT","Calabria","78","Catanzaro",38.921,16.587,65.1973,12,12,"Vodafone Italia","1","Vodafone IT","IT","222","10","iPhone XR","12.3.1",1,"Catanzaro, Italy","Catanzaro","locality","Italy","IT","Calabria","Province of Catanzaro","Catanzaro","88100","","38.91986","16.58786",1
3319394929,167981121,"2019-07-01 00:02:19","186.11.xxx.xxx",63323,25041,90,"Villarrica","Chile","CL",-39.2820,-72.2308,"HomeNet Ltda.","Chile","CL","Magallanes y la Antártica Chilena Region","MA","Punta Arenas",-53.141,-70.877,960.792,12,12,"Entel PCS Telecomunicaciones S.A.","1","entel","CL","730","1","iPhone XS Max","12.4",1,"Punta Arenas, Punta Arenas, Magallanes y la Antártica Chilena Region, Chile","Punta Arenas","locality","Chile","CL","Magallanes y la Antártica Chilena Region","Magallanes y la Antártica Chilena Region","Punta Arenas","","","-53.14115","-70.87841",1
3319394931,167287735,"2019-07-01 00:02:19","31.13.xxx.xxx",25836,27478,16,"Nizhniy Novgorod","Russia","RU",56.2965,43.9361,"Мегабайт","Russia","RU","Nizhny Novgorod Oblast","NIZ","Nizhniy Novgorod",56.366,43.818,6.59663,12,12,"VimpelCom","1","Beeline","RU","250","99","iPhone XR","12.3.1",1,"Nizhny Novgorod, Nizhny Novgorod Oblast, Russia","Nizhny Novgorod","locality","Russia","RU","Nizhny Novgorod Oblast","gorod Nizhniy Novgorod","","603158","","56.36616","43.81861",1
3319394943,161104275,"2019-07-01 00:02:20","119.160.xxx.xxx",19250,32606,41,"Lahore","Pakistan","PK",31.5758,74.3269,"Jazz","Pakistan","PK","Punjab","PB","Lahore",31.428,74.275,10.624,12,12,"Mobilink Mobile Internet","1","Jazz","PK","410","1","iPhone 7","12.1.4",1,"Lahore, Pakistan","Lahore","locality","Pakistan","PK","Punjab","Lahore District","","","","31.42862","74.27539",1
3319394947,170258692,"2019-07-01 00:02:20","1.143.xxx.xxx",17072,5443,35,"Sydney","Australia","AU",-33.8600,151.2111,"Over the Wire","Australia","AU","New South Wales","NSW","Erskineville",-33.900,151.187,3.14902,12,12,"Telstra Internet","1","Telstra","AU","505","1","iPhone X","13.0",1,"Erskineville NSW, Australia","Erskineville","locality","Australia","AU","New South Wales","Sydney","","2043","2001:8004:d00:419x:xxxx:xxxx:xxxx:xxxx","-33.90097","151.18719",1
3319394948,97001372,"2019-07-01 00:02:20","223.138.xxx.xxx",8074,11507,16,"Taichung","Taiwan","TW",24.1500,120.6667,"Chunghwa Mobile","Taiwan","TW","Taiwan Province","04","Yunlin County",23.797,120.195,38.495,12,12,"Chunghwa Telecom","1","中華電信","TW","466","92","iPhone 6S Plus","12.3.1",1,"638, Taiwan, 雲林縣麥寮鄉三盛村","三盛村","administrative_area_level_4","Taiwan","TW","Taiwan Province","Yunlin County","Mailiao Township, 三盛村","638","","23.79760","120.19530",1
3319394953,170280572,"2019-07-01 00:02:21","1.127.xxx.xxx",3380,579,59,"Perth","Australia","AU",-31.9505,115.8605,"NODE1 Internet","Australia","AU","Western Australia","WA","Perth",-31.967,115.862,1.17269,12,12,"Telstra Internet","1","Telstra","AU","505","1","iPhone X","12.3.1",2,"Perth Outskirts WA, Australia","Perth Outskirts","locality","Australia","AU","Western Australia","","","","","-31.96740","115.86210",2
3319394957,162867323,"2019-07-01 00:02:21","106.180.xxx.xxx",15646,7038,41,"Tokyo","Japan","JP",35.6833,139.6833,"i3D.net","Japan","JP","Chiba Prefecture","12","Matsudo",35.796,139.975,18.1827,12,12,"au one net","1","KDDI","JP","440","51","iPhone XR","12.3.1",1,"Matsudo, Chiba Prefecture, Japan","Matsudo","locality","Japan","JP","Chiba Prefecture","","","270-2213","","35.79698","139.97531",1
3319394964,161985834,"2019-07-01 00:02:21","157.39.xxx.xxx",885,5427,44,"Chandigarh","India","IN",30.7333,76.7794,"Softech Infosol Pvt Ltd","India","IN","Punjab","PB","Mohali",30.706,76.724,3.73762,12,12,"Jio","1","Jio","IN","405","867","iPhone X","12.1.4",1,"Sahibzada Ajit Singh Nagar, Punjab, India","Sahibzada Ajit Singh Nagar","locality","India","IN","Haryana","Sahibzada Ajit Singh Nagar","","160062","","30.70672","76.72468",1
3319394966,157218047,"2019-07-01 00:02:22","213.142.xxx.xxx",6023,357,90,"Hagen","Germany","DE",51.3671,7.4633,"Spacken.net","Germany","DE","North Rhine-Westphalia","NW","Steinheim",51.874,9.029,75.8786,6,6,"T-Mobile Austria GmbH","1","T-Mobile A","AT","232","3","iPhone XS","12.3.1",1,"Steinheim, Germany","Steinheim","locality","Germany","DE","North Rhine-Westphalia","Detmold","Höxter","32839","","51.87393","9.03110",1
3319394969,166086592,"2019-07-01 00:02:22","172.56.xxx.xxx",69,117,53,"Richmond, VA","United States","US",37.3200,-77.2500,"Hosted Backbone","United States","US","Virginia","VA","Alberta",36.842,-77.920,49.6023,12,12,"T-MOBILE USA","1","TFW","US","310","260","iPhone 6","12.3.1",1,"Red Oak, VA, USA","Red Oak","administrative_area_level_3","United States","US","Virginia","Brunswick County","Red Oak","23821","","36.84866","-77.90937",1
3319394975,170632939,"2019-07-01 00:02:22","176.59.xxx.xxx",3753,386,27,"Moscow","Russian Federation","RU",55.7558,37.6172,"DOM.RU","Russia","RU","Moscow","MOW","Moscow",55.761,37.651,1.39959,12,12,"T2 Mobile LLC","1","Carrier","RU","250","20","iPad Mini Retina","12.3.1",1,"Moscow, Russia","Moscow","locality","Russia","RU","Moscow","gorod Moskva","","105064","","55.76100","37.64810",1
3319394979,144602877,"2019-07-01 00:02:22","115.164.xxx.xxx",46430,20831,52,"Petaling Jaya","Malaysia","MY",3.0833,101.6500,"Digi Malaysia","Malaysia","MY","Sabah","12","Putatan",5.882,116.059,1012.26,12,12,"DIGI","1","DiGi","MY","502","16","iPad4","10.3.3",1,"89500 Putatan, Sabah, Malaysia","Putatan","locality","Malaysia","MY","Sabah","","","89500","","","",0
3319394980,106316916,"2019-07-01 00:02:22","5.108.xxx.xxx",36132,15605,35,"Jeddah","Saudi Arabia","SA",21.5000,39.1833,"Mobily","Saudi Arabia","SA","Makkah Province","02","Jeddah",21.484,39.205,1.76674,12,12,"Mobily","1","Mobily","SA","420","3","iPhone 7 Plus","12.4",1,"Jeddah Saudi Arabia","Jeddah","locality","Saudi Arabia","SA","Makkah Province","","","22325","","21.48494","39.20547",1
3319394984,164966345,"2019-07-01 00:02:23","123.136.xxx.xxx",2048,23,46,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"U Mobile","Malaysia","MY","Malacca","04","Durian Tunggal",2.309,102.318,71.8138,6,6,"U Mobile Sdn Bhd","1","U Mobile","MY","502","18","iPhone 6 Plus","12.3.1",1,"Durian Tunggal, Malacca, Malaysia","Durian Tunggal","locality","Malaysia","MY","Malacca","Alor Gajah","","76100","","2.30998","102.31807",1
3319395007,145625570,"2019-07-01 00:02:24","41.13.xxx.xxx",79950,11636,30,"Johannesburg","South Africa","ZA",-26.2044,28.0456,"Cell C","South Africa","ZA","North West","NW","Brits",-25.692,27.796,38.6325,12,12,"Vodacom","1","Vodacom","ZA","655","1","iPhone 8","12.3.1",1,"Brits, South Africa","Brits","administrative_area_level_3","South Africa","ZA","North West","Bojanala","Brits","","","-25.69295","27.79604",1
3319395014,160741014,"2019-07-01 00:02:25","49.230.xxx.xxx",108014,56118,43,"Vientiane","Lao PDR","LA",17.9667,102.6000,"Lao Telecom","Thailand","TH","Chiang Rai","57","Ban Du",20.034,99.874,228.491,12,12,"AIS Mobile","1","AIS","TH","520","3","iPhone X","12.3.1",1,"Nang Lae, Mueang Chiang Rai District, Chiang Rai 57100, Thailand","Nang Lae","locality","Thailand","TH","Chiang Rai","Mueang Chiang Rai District","","57100","","20.03407","99.87491",1
3319395031,166696537,"2019-07-01 00:02:26","5.41.xxx.xxx",16251,40769,76,"Hail","Saudi Arabia","SA",27.5114,41.7208,"Saudi Telecom Company (STC)","Saudi Arabia","SA","Hail Province","06","Baq`a' ash Sharqiyah",27.903,42.390,49.172,12,12,"SaudiNet","1","STC","SA","420","1","iPhone XS Max","12.1.4",1,"Baqaa Saudi Arabia","Baqaa","locality","Saudi Arabia","SA","Hail Province","","","53797","","","",0
3319395033,169868361,"2019-07-01 00:02:26","208.54.xxx.xxx",16352,19366,31,"New York, NY","United States","US",40.7127,-74.0059,"CCleaner","United States","US","New York","NY","New York",40.714,-73.991,0.778124,12,12,"T-MOBILE USA","1","Ultra/Mint Mobile","US","310","260","iPhone 6 Plus","12.3.1",1,"New York, NY, USA","New York","locality","United States","US","New York","","","10002","","40.71461","-73.99127",1
3319395035,170416183,"2019-07-01 00:02:26","88.148.xxx.xxx",10587,4192,57,"Elche","Spain","ES",38.2669,-0.6983,"ServiHosting Networks","Spain","ES","Valencian Community","VC","Alicante",38.345,-0.481,12.9542,6,6,"ServiHosting Networks S.L.","0","Orange España","ES","214","3","iPhone XS Max","12.3.1",2,"Alicante, Alicante, Spain","Alicante","locality","Spain","ES","Valencian Community","Alicante","L'Alacantí, Alicante","03002","","38.34520","-0.48150",2
3319395037,156620185,"2019-07-01 00:02:26","182.232.xxx.xxx",70976,19630,34,"Ayutthaya","TH","TH",14.3692,100.5877,"AIS","Thailand","TH","Uthai Thani","61","Nong Chang",15.357,99.880,83.1544,12,12,"AIS Mobile","1","AIS","TH","520","3","iPhone XS Max","12.3.1",1,"Nong Nang Nuan, Nong Chang District, Uthai Thani, Thailand","Nong Nang Nuan","locality","Thailand","TH","Uthai Thani","Nong Chang District","","61110","2001:44c8:4248:e91x:xxxx:xxxx:xxxx:xxxx","15.35791","99.88016",1
3319395041,138901720,"2019-07-01 00:02:26","1.152.xxx.xxx",22692,36996,19,"Melbourne","Australia","AU",-37.8136,144.9631,"Internode","Australia","AU","Victoria","VIC","Kensington",-37.793,144.926,2.4462,12,12,"Telstra Internet","1","Telstra","AU","505","1","iPhone X","12.3.1",2,"Kensington VIC, Australia","Kensington","locality","Australia","AU","Victoria","Melbourne City","","3031","","-37.79370","144.92610",2
